User---------------------------------------------------------------------------------------
	Log Codes Supported by QCAT 06.30.93 patch 01
	Subpacket 5019	SubPkt_RadioLinkReconfigurationPrepareParam [Version 35]
	Subpacket 5020	SubPkt_RadioLinkReconfigurationCommit_1 [Version 1]
	Subpacket 5021	SubPkt_RadioLinkReconfigurationCancelParam [Version 0]
0x9053	UTRAN DDCH Info (CM and PC) [Version 261]
0x9054	UTRAN SCCPCH TFCI [Version 1]
0x9055	UTRAN PRACH Search Results [Version 4]
0x9057	UTRAN PRACH Finger Stats [Version 2]
0x9058	UTRAN AICH Data [Version 3]
0x9059	UTRAN PRACH TFCI Stats [Version 2]
0x905A	UTRAN PRACH Decoder Status [Version 2]
0x905B	UTRAN FDPCH Info (CM and PC) [Version 3]
0x905C	UTRAN RSC EUL2DIRAM Stats  [Version 1]
0x905D	UTRAN HS OLPC UE Log  [Version 2]
0x905E	UTRAN RSC SWBAR Stats  [Version 1]
0x905F	UTRAN RSC HARQBAR Stats [Version 1]
0x9061	UTRAN RSC R99DIRAM Stats  [Version 1]
0x9062	UTRAN DDCH PC Const [Version 0]
0x9063	UTRAN UDCH BLER Stats  [Version 1]
0x9064	UTRAN Node B Config [Version 0]
0x9065	UTRAN Handover State [Version 0]
0x9066	UTRAN RSC Buffer Pool Buffer Stats [Version 2]
0x9067	UTRAN FSMCPU Utilization [Version 0]
0x9068	UTRAN Status Report [Version 0]
0x9069	UTRAN FDPCH PC Const [Version 0]
0x906A	UTRAN  Dropped Log Packets [Version 0]
0x906B	UTRAN EDCH L2 MACi Header Frame [Version 2]
0x906C	UTRAN EDCH L2 MACi Traffic Frame  [Version 1]
0x906F	UTRAN CPU Profile [Version 1]
0x9070	UTRAN RACH Frame  [Version 0]
0x9071	UTRAN EDCH L1 Data Frame [Version 0]
0x9072	UTRAN FSM Memory Tracking  [Version 0]
0x9073	UTRAN OCNS Manager [Version 0]
0x9074	UTRAN EDCH EUL Demand Adjusted Scheduler Cell Info  [Version 9]
0x9075	UTRAN EDCH EUL Demand Adjusted Scheduler UE Info [Version 12]
0x9077	UTRAN HS Priority Queue Flow Control Info  [Version 2]
0x9078	UTRAN UDCH TrCH Data Cont  [Version 0]
0x9079	UTRAN Transmit Tx Power  [Version 0]
0x907A	UTRAN Common Meas [Version 1]
0x907B	UTRAN Cell Rot Info  [Version 0]
0x907C	UTRAN Dedicated Meas [Version 0]
0x907F	UTRAN Dynamic HS Power [Version 3]
0x9080	UTRAN Event Queue Stats [Version 0]
0x9081	UTRAN Event Queue Late Event [Version 0]
0x9082	UTRAN HS UE Priority [Version 3]
0x9084	UTRAN Data Plane Logging [Version 0]
0x9085	UTRAN FP SYNC Logging [Version 2]
0x9086	UTRAN Data Plane Dump Logging [Version 0]
0x9087	UTRAN MNR HSDPA Meas [Version 0]
0x9088	UTRAN UDCH Doppler Stats [Version 0]
0x9089	UTRAN EDCH Decoder Status [Version 0]
0x908A	UTRAN PICH Translation Body Type [Version 0]
0x908D	UTRAN QNB Tx Power Protection Info [Version 1]
0x9100	Reserved
0x9101	Reserved
0x9102	Reserved
0x9103	Reserved
0x9104	Reserved
0x9110	Reserved
0x9111	Reserved
0x9112	Reserved
0x9113	Reserved
0x9114	Reserved
0x9115	Reserved
0x9116	Reserved
0x9117	Reserved
0x9118	Reserved
0x9119	Reserved
0x911A	Reserved
0x911B	Reserved
0x911C	Reserved
0x911D	Reserved
0x911E	Reserved
0x911F	Reserved
0x9120	Reserved
0x9121	Reserved
0x9122	Reserved
0x9123	Reserved
0x9124	Reserved
0x9125	Reserved
0x9258	Reserved
0x9300	Reserved
0x9302	Reserved
0x9308	Reserved
0x9309	Reserved
0x930A	Reserved
0x930B	Reserved
0x9400	Reserved
0x9401	Reserved
0x9402	Reserved
0x9403	Reserved
0x9404	Reserved
0x9405	Reserved
0x9406	Reserved
0x9407	Reserved
0x9408	Reserved
0x9409	Reserved
0x94A0	Reserved
0x94A1	Reserved
0x94DF	Reserved
0x94FD	Reserved
0x94FE	Reserved
0x94FF	Reserved
0x9600	Reserved
0x9800	Cell DL Traffic Stats
0x9801	Cell DL Failure Stats
0x9802	Cell Pucch CQI Pilot
0x9803	Cell Pucch Ack Despread pilot
0x9804	Cell Pucch CQI LLR
0x9805	Cell FTL
0x9806	Cell Pusch SNR
0x9807	Cell RSSI
0x9808	Cell TOC
0x9809	Cell CQI Rpt
0x980A	Cell SRS Rpt
0x980B	Cell UI Ack Rpt
0x980C	Cell Sr Rpt
0x980D	Cell Phich TX Rpt
0x980E	Cell PSS TX Rpt
0x980F	Cell SSS TX Rpt
0x9810	Cell Pcfich TX Rpt
0x9811	Cell Pdcch TX Rpt
0x9812	Cell Pbch TX Rpt
0x9813	Cell Pdsch TX Rpt
0x9814	Cell Pusch Constellation
0x9815	Cell Time Domain Channel Est
0x9D00	Reserved
0xA000	Reserved
0xA100	Reserved
0xA101	Reserved
0xA102	Reserved
0xA103	Reserved
0xA104	Reserved
0xA105	Reserved
0xA106	Reserved
0xA107	Reserved
0xA108	Reserved
0xA109	Reserved
0xA10A	Reserved
0xA10B	Reserved
0xA10C	Reserved
0xA10D	Reserved
0xA10E	Reserved
0xA10F	Reserved
0xA110	Reserved
0xA120	DTV DVB-H MPE Frame Stats
0xA121	Reserved
0xA122	Reserved
0xA150	DTV DVB-H Security STKM Info
0xA151	DTV DVB-H Security CID Info
0xA152	DTV DVB-H Security STKM Parse
0xA209	Reserved
0xA301	Reserved
0xA302	Reserved
0xA303	Reserved
0xA304	Reserved
0xA305	Reserved
0xA306	Reserved
0xA307	Reserved
0xA308	Reserved
0xA309	Reserved
0xA30A	Reserved
0xA30B	Reserved
0xA30C	Reserved
0xA30D	Reserved
0xA30E	Reserved
0xA30F	Reserved
0xA310	Reserved
0xA311	Reserved
0xA312	Reserved
0xA313	Reserved
0xA314	ChOrd Status V1
0xA315	ChOrd Tx Activity
0xB001	APU Task Profiling - System Info
0xB002	APU Task Profiling - Task Info
0xB010	Reserved
0xB011	Reserved
0xB012	Reserved
0xB013	Reserved
0xB014	Reserved
0xB015	Reserved
0xB016	Reserved
0xB017	Reserved
0xB018	Reserved
0xB019	Reserved
0xB01A	Reserved
0xB01B	Reserved
0xB01C	Reserved
0xB01D	Reserved
0xB01E	Reserved
0xB01F	Reserved
0xB020	Reserved
0xB021	Reserved
0xB022	Reserved
0xB023	Reserved
0xB024	Reserved
0xB025	Reserved
0xB026	Reserved
0xB027	Reserved
0xB028	Reserved
0xB029	Reserved
0xB030	Reserved
0xB031	Reserved
0xB032	Reserved
0xB033	Reserved
0xB060	LTE MAC Configuration [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Version 5, 48]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB061	LTE MAC Rach Trigger [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Mismatched Version: 48 (db) vs 49 (packet class)]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB062	LTE MAC Rach Attempt [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Version 5, 49]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB063	LTE MAC DL Transport Block [Version 1, 50]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Version 5, 49]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB064	LTE MAC UL Transport Block [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Mismatched Version: 48 (db) vs 49 (packet class)]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB065	Reserved
0xB066	Reserved
0xB067	LTE Mac UL Tx Statistics [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Mismatched Version: 48 (db) vs 49 (packet class)]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB068	LTE MAC eMBMS Statistics [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Version 5, 48]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB069	LTE MAC PAC Match Report [Version 1]
	Subpacket 0	SubPacket - ( Config Type SubPacket ) [Version 2]
	Subpacket 1	SubPacket - ( DL Config SubPacket ) [Version 2]
	Subpacket 2	SubPacket - ( UL Config Subpacket ) [Version 3]
	Subpacket 3	SubPacket - ( RACH Config Subpacket ) [Version 7]
	Subpacket 4	SubPacket - ( LC Config Subpacket ) [Version 3]
	Subpacket 5	SubPacket - ( RACH Reason Subpacket ) [Version 4]
	Subpacket 6	SubPacket - ( RACH Attempt Subpacket ) [Version 5, 48]
	Subpacket 7	SubPacket - ( DL Transport Block Subpacket ) [Version 4]
	Subpacket 8	SubPacket - ( UL Transport Block Subpacket ) [Version 2]
	Subpacket 9	Reserved [Version 2, 48]
	Subpacket 10	Reserved [Version 5, 24, 48]
	Subpacket 11	SubPacket - (UL Tx Stats SubPacket ) [Version 2]
	Subpacket 12	SubPacket - (eMBMS Stats SubPacket) [Version 2]
	Subpacket 13	SubPacket - (eMBMS Config SubPacket) [Version 2]
	Subpacket 14	SubPacket - (All Rach Config SubPacket) [Version 1]
	Subpacket 15	SubPacket - (PAC Match Report) [Version 32]
	Subpacket 16	Reserved [Version 2, 48]
	Subpacket 17	Reserved [Version 2, 48]
	Subpacket 18	Reserved [Version 1]
	Subpacket 19	Reserved [Version 1, 48]
0xB06A	Reserved
0xB06B	Reserved
0xB06C	Reserved
0xB06D	Reserved
0xB06E	LTE MAC DL RAR Transport Block [Version 48]
	Subpacket -1	SubPacket - (DL Transport Block Subpacket) [Version 1]
0xB06F	Reserved
0xB081	LTE RLC DL Config Log packet  [Version 1, 49]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB082	LTE RLC DL AM All PDU [Mismatched Version: 1, 48 (db) vs 1, N/A (packet class)]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB083	LTE RLC DL AM Control PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB084	LTE RLC DL AM Polling PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB085	LTE RLC DL AM Signaling PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB086	LTE RLC DL UM Data PDU [Version 1]
	Subpacket 65	SubPacket - (RLCDL UM PDU  ) [Version 4]
	Subpacket 70	SubPacket - ( RLCUL UM PDU  ) [Version 4]
0xB087	LTE RLC DL Statistics [Mismatched Version: 1, 49 (db) vs 1, 1 (packet class)]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB088	Reserved
0xB089	LTE RLC eMBMS DATA PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB08A	LTE RLC eMBMS Statistics [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB08B	LTE RLC eMBMS Config Log Packet [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB08C	Reserved
0xB08D	Reserved
0xB091	LTE RLC UL Config Log packet [Mismatched Version: 1, 48 (db) vs 1, 1 (packet class)]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB092	LTE RLC UL AM All PDU  [Mismatched Version: 1, 56 (db) vs 1, 1 (packet class)]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB093	LTE RLC UL AM Control PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB094	LTE RLC UL AM Polling PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB095	LTE RLC UL AM Signaling PDU [Version 1, 48]
	Subpacket 64	SubPacket - ( RLCDL Configuration ) [Version 3]
	Subpacket 65	SubPacket - ( RLCDL PDU ) [Version 4]
	Subpacket 66	SubPacket - ( DL Statistics ) [Version 3]
	Subpacket 69	SubPacket - ( RLCUL Configuration ) [Version 3]
	Subpacket 70	SubPacket - ( RLCUL PDU ) [Version 4]
	Subpacket 71	SubPacket - ( UL Statistics   ) [Version 3]
	Subpacket 74	SubPacket - ( LTE RLC eMBMS Data PDU ) [Version 2]
	Subpacket 75	SubPacket - ( RLC eMBMS Stats ) [Version 2]
	Subpacket 76	SubPacket - ( RLC eMBMS Config ) [Version 2]
0xB096	LTE RLC UL UM Data PDU [Version 1]
